9.772568626563746808e-01,9.564649558135418506e-01,9.347119419591103373e-01,9.161988228991579941e-01,8.971545510546988789e-01,8.811462735594588480e-01,8.649909261650760017e-01,8.508321669676097709e-01,8.390005729402619794e-01,8.310658333508228468e-01,8.195091081446627124e-01,8.097313381827551115e-01,7.964771054675050532e-01,7.846161629192589526e-01,7.768071589872145299e-01,7.694606055800160549e-01,7.602799769313064449e-01,7.515846770181275893e-01,7.429888249963494395e-01,7.344912834833398074e-01,7.260909281046786790e-01,7.203039326638140949e-01,7.124220486268393326e-01,7.056844090876688291e-01,6.997100250019927525e-01,6.930926077849172140e-01,6.896349316505328009e-01,6.844807334158933276e-01,6.793650566630158316e-01,6.742876134897882734e-01,6.682447478210374880e-01,6.629187904796937092e-01,6.573064637498770013e-01,6.537003026197313327e-01,6.481660203903393258e-01,6.442877012028052075e-01,6.413941983767542654e-01,6.385136903022538002e-01,6.334246915671309930e-01,6.296345775255413058e-01,6.239918857479247460e-01,6.205684974077687599e-01,6.171638907024308285e-01,6.131643380726797821e-01,6.094954524127577100e-01,6.052428225734617362e-01,6.001187854818282874e-01,5.968263714298979172e-01,5.926621375115408430e-01,5.891159273318531397e-01,5.870571118687165635e-01,5.835444395139273155e-01,5.803429568090673341e-01,5.774477621857544429e-01,5.742797275025046666e-01,5.694178266010055944e-01,5.674278511615341580e-01,5.631870050348127821e-01,5.595372515398943092e-01,5.570243638724919899e-01,5.528612713997087535e-01,5.506536924753989704e-01,5.473588409805184574e-01,5.446281963593743169e-01,5.413693985860188462e-01,5.394774455130031399e-01,5.370546466449375167e-01,5.346427285920087868e-01,5.333074577092140611e-01,5.298513396875991210e-01,5.277356395815845369e-01,5.256283874808940215e-01,5.232677848777567142e-01,5.216999424696379117e-01,5.193569825542638796e-01,5.175419574684315682e-01,5.152176711073240822e-01,5.141880083340395480e-01,5.121348520196946641e-01,5.103450665061289859e-01,5.083072550853867666e-01,5.065308460829445192e-01,5.040038827332300464e-01,5.014895258097977759e-01,4.994870746250060223e-01,4.972438729321826401e-01,4.947632401089567811e-01,4.930341641120790097e-01,4.905745325368198184e-01,4.878831078997012960e-01,4.861780762749473572e-01,4.852064491464533336e-01,4.837526481106371179e-01,4.820620514282926705e-01,4.798971056974712934e-01,4.779808731972404745e-01,4.753585407831583676e-01,4.732237005889783354e-01,4.713341150420303771e-01,4.699218790219423791e-01,4.682796174803500744e-01,4.666430952394615139e-01,4.645473962026617776e-01,4.619987634785296948e-01,4.590047639959786152e-01,4.562582963821670834e-01,4.546637857057533871e-01,4.521693771433558107e-01,4.505891562353320778e-01,4.490144578112366114e-01,4.472215399400589209e-01,4.458815512833789740e-01,4.438790925583187552e-01,4.423278441586004361e-01,4.396811633527356045e-01,4.377065506349271939e-01,4.357408059235523545e-01,4.337838893923012806e-01,4.320517872873677612e-01,4.307572510399835797e-01,4.286083043481496158e-01,4.271104236023050005e-01,4.260437147856038220e-01,4.254049686929561314e-01,4.239182828184001606e-01,4.224367925458052397e-01,4.211710652504440100e-01,4.205396244782209636e-01,4.199091303936545727e-01,4.190699417866346477e-01,4.178143024262744865e-01,4.169793003339946069e-01,4.155220601007799663e-01,4.134491181960719408e-01,4.120042150823206017e-01,4.111808244525023137e-01,4.097438484682301985e-01,4.085161524382818210e-01,4.062749222797417681e-01,4.046526636729311788e-01,4.018292824889140857e-01,4.002247753528884178e-01,3.994249259392583795e-01,3.982281480067251245e-01,3.970349559230629266e-01,3.964397012157659939e-01,3.956474162746912993e-01,3.950542418363856001e-01,3.938705595770181089e-01,3.926904239285783915e-01,3.921016827614172695e-01,3.905360179991540504e-01,3.897555315719392066e-01,3.880051353902845279e-01,3.864558281703321940e-01,3.845278908657793759e-01,3.828009720733850929e-01,3.814631767023146103e-01,3.805104719417908843e-01,3.799399915691684115e-01,3.791806813060712433e-01,3.776666101930097330e-01,3.772890379994692789e-01,3.755946289712486230e-01,3.748440029174758270e-01,3.740948769902467941e-01,3.727875072830382774e-01,3.716705417827222968e-01,3.709277580191575607e-01,3.698163647972210200e-01,3.690772866072888347e-01,3.681555156227559467e-01,3.674197566407291782e-01,3.659526469821314243e-01,3.646737323688482024e-01,3.637629592665289069e-01,3.628544608211708433e-01,3.621292959998152483e-01,3.612248776305073128e-01,3.599624854098392723e-01,3.594228116085932956e-01,3.585251526874347339e-01,3.560236167753599301e-01,3.549568801238715543e-01,3.540703748721770738e-01,3.528329858813091247e-01,3.517758091656105757e-01,3.508972486426096826e-01,3.500208823256129587e-01,3.493213654172967475e-01,3.482747104031893026e-01,3.475786832203330845e-01,3.463639810972523048e-01,3.454989366216152380e-01,3.441193569507036698e-01,3.424026263514395874e-01,3.408648925639629623e-01,3.401836739057628733e-01,3.393340647550600053e-01,3.389948155238211580e-01,3.378101119099083949e-01,3.373036500574012608e-01,3.369664307332564390e-01,3.354531109573382630e-01,3.351177417096586897e-01,3.337796142226535645e-01,3.331125554967607205e-01,3.324468298880650652e-01,3.314507352432076170e-01,3.307883307831194775e-01,3.291381055404393741e-01,3.278238547824892102e-01,3.263515944110909617e-01,3.250484702115736257e-01,3.245611412519778805e-01,3.237505493961011505e-01,3.222965822819310322e-01,3.213309003418294840e-01,3.208491449493256487e-01,3.198877998969492098e-01,3.186104856741451274e-01,3.178147555880104780e-01,3.168625023323410339e-01,3.163874461861115317e-01,3.159131022678686174e-01,3.151241089001620144e-01,3.143370860443772674e-01,3.133952527647688724e-01,3.127689321954405521e-01,3.123000133347504370e-01,3.116758816019705169e-01,3.110529971967705976e-01,3.099659433746406734e-01,3.096560549227518888e-01,3.088826885386091181e-01,3.084195961292073296e-01,3.079571980111582286e-01,3.074954931435454064e-01,3.062676614882997583e-01,3.051973312390624526e-01,3.035229360921476438e-01,3.030678792922711362e-01,3.024621979839905439e-01,3.005020809104361756e-01,3.002016539550459995e-01,2.997515765878286942e-01,2.991525229121609897e-01,2.988534451773796063e-01,2.982561864177846189e-01,2.979580047954134558e-01,2.976601212801192609e-01,2.972138543060825477e-01,2.966198722696635759e-01,2.958790637679880597e-01,2.954354670446490694e-01,2.951401054364712340e-01,2.942557911579837260e-01,2.939616089307735547e-01,2.933741265083630867e-01,2.929342853125237456e-01,2.913271685539959299e-01,2.900188151833779093e-01,2.887163376414746963e-01,2.884276934829176353e-01,2.881393378963580942e-01,2.877073449579996001e-01,2.872759996851079745e-01,2.867018784561173317e-01,2.864152482531308608e-01,2.861289046086898380e-01,2.858428472363073181e-01,2.855570758497828487e-01,2.851289543681204686e-01,2.848438966959909724e-01,2.845591240102692265e-01,2.842746360260399729e-01,2.839904324586730033e-01,2.837065130238224930e-01,2.834228774374269455e-01,2.831395254157089147e-01,2.828564566751745613e-01,2.825736709326135965e-01,2.822911679050987832e-01,2.818679428363307093e-01,2.813046296116560319e-01,2.808828836105476956e-01,2.804617699121843000e-01,2.794816249153768695e-01,2.792022131608677959e-01,2.786442273982822071e-01,2.782264700055248619e-01,2.778093389355907883e-01,2.775315990489899964e-01,2.771155097644243948e-01,2.768384635335374155e-01,2.765616942796197963e-01,2.760089855953384852e-01,2.757330456119895801e-01,2.754573814996389980e-01,2.751819929824847466e-01,2.749068797850005019e-01,2.746320416319354973e-01,2.743574782483139685e-01,2.739461477647555099e-01,2.736722701035276817e-01,2.732619669183660172e-01,2.728522788803059429e-01,2.725794948144953933e-01,2.723069834645546194e-01,2.720347445578359946e-01,2.717627778219642853e-01,2.712196597746227567e-01,2.708130336658032267e-01,2.704070171912281717e-01,2.698666086321849789e-01,2.693272800799171862e-01,2.677157529013846071e-01,2.658478210001190001e-01,2.649187481651760767e-01,2.637289952876046839e-01,2.625445856026895064e-01,2.617579357319620992e-01,2.613654951140962912e-01,2.605823780961920577e-01,2.594120999020982365e-01,2.588936646907540884e-01,2.581179539009329504e-01,2.576021050410192137e-01,2.573445673365044595e-01,2.565734980335023230e-01,2.549107643184491678e-01,2.533854987579838847e-01,2.521214180535963356e-01,2.511146954675610998e-01,2.497370122954873373e-01,2.489887371482885914e-01,2.483668874661026926e-01,2.477465908542751671e-01,2.473751567469686385e-01,2.468807773725377741e-01,2.461410602263648661e-01,2.449131203232734755e-01,2.438132129302417461e-01,2.428396650653851796e-01,2.417490695816716106e-01,2.406633719737180099e-01,2.397024014458359609e-01,2.388647004302093813e-01,2.376730605761010195e-01,2.369609320743900349e-01,2.366056683673574412e-01,2.362509372894820159e-01,2.357787896731983190e-01,2.351899318513397397e-01,2.348373233166129170e-01,2.344852434302758526e-01,2.340166245540525325e-01,2.337826664336546401e-01,2.333154516579103166e-01,2.330821945351153335e-01,2.328491706111288639e-01,2.325000714629840148e-01,2.322676295165389260e-01,2.319194022439528269e-01,2.316875408215594567e-01,2.314559112026231269e-01,2.312245131553983257e-01,2.309933464483712451e-01,2.306470296448344115e-01,2.303012320568085525e-01,2.300709884000597671e-01,2.297260544419421346e-01,2.294963858190138262e-01,2.292669468072912886e-01,2.290377371772207293e-01,2.286943523211281137e-01,2.283514822848239367e-01,2.281231878904097232e-01,2.275534499435707680e-01,2.272122904052987225e-01,2.268716423505070801e-01,2.266448274260672024e-01,2.264182392598480253e-01,2.261918776251480023e-01,2.257398330446324097e-01,2.255141496465460638e-01,2.252886918754369583e-01,2.249509277759816350e-01,2.247260330859376098e-01,2.245013632343599574e-01,2.242769179964664295e-01,2.239406707991256629e-01,2.237167861134942426e-01,2.231580531605997786e-01,2.228234834215040150e-01,2.220447700784513034e-01,2.218227808195653850e-01,2.216010134944410293e-01,2.212687781472593707e-01,2.210475646863066801e-01,2.208265723835115824e-01,2.206058010177711914e-01,2.203852503682036945e-01,2.201649202141481299e-01,2.199448103351640538e-01,2.197249205110314851e-01,2.195052505217506000e-01,2.191761572474677511e-01,2.189570358842596320e-01,2.187381335876343591e-01,2.185194501385801236e-01,2.183009853183041082e-01,2.180827389082321544e-01,2.178647106900086783e-01,2.176469004454963663e-01,2.168862779884353220e-01,2.165611112090503887e-01,2.163446042381191592e-01,2.161283137200321336e-01,2.155885329864235811e-01,2.153729983505704160e-01,2.150501003558717150e-01,2.147276864660319362e-01,2.145130124614875455e-01,2.142985530772792135e-01,2.140843080988402425e-01,2.138702773118184575e-01,2.136564605020759844e-01,2.134428574556890557e-01,2.132294679589477604e-01,2.130162917983558224e-01,2.128033287606304336e-01,2.115300141974781334e-01,2.106853733710027099e-01,2.104747406689750633e-01,2.100541067945239648e-01,2.098441052012561814e-01,2.096343135570812310e-01,2.094247316521025415e-01,2.092153592766333725e-01,2.090061962211965940e-01,2.087972422765244918e-01,2.082757709030076121e-01,2.080675472010473648e-01,2.078595316707331220e-01,2.075478982418933749e-01,2.073404022306260808e-01,2.071331136634960435e-01,2.068225693169444268e-01,2.066157984532698277e-01,2.064092343087661763e-01,2.062028766767660115e-01,2.059967253508084573e-01,2.057907801246390278e-01,2.055850407922094336e-01,2.053795071476774425e-01,2.051741789854065745e-01,2.048665715719159841e-01,2.046617562169869842e-01,2.044571456262090636e-01,2.042527395948692814e-01,2.040485379184593384e-01,2.038445403926753829e-01,2.036407468134178445e-01,2.034371569767911558e-01,2.031321537937640642e-01,2.029290724230087550e-01,2.027261940828538889e-01,2.025235185703195828e-01,2.023210456826289305e-01,2.018157486181985094e-01,2.016139833235174872e-01,2.014124197436898411e-01,2.010098969221385257e-01,2.008089372776906412e-01,2.006081785426473141e-01,2.003074167058912503e-01,2.001071593660395664e-01,1.996073914854515075e-01,1.993081300788160370e-01,1.990093173398818915e-01,1.987109525959839529e-01,1.985122913211261608e-01,1.983138286578778886e-01,1.981155644076771916e-01,1.979174983721606607e-01,1.977196303531631172e-01,1.975219601527175572e-01,1.973244875730549019e-01,1.971272124166037476e-01,1.969301344859902547e-01,1.967332535840378982e-01,1.964383012290104313e-01,1.957517976168024199e-01,1.950676931660950963e-01,1.942887865026621808e-01,1.940945462883561790e-01,1.938035500155715907e-01,1.936097949164435617e-01,1.930296910845822056e-01,1.928367096509204237e-01,1.924513253902767895e-01,1.922589221777178947e-01,1.920667113202707277e-01,1.918746926256282848e-01,1.916828659016758252e-01,1.914912309564906490e-01,1.912041377045427815e-01,1.910129813678727029e-01,1.908220161397501946e-01,1.903454379159733312e-01,1.900600624943846739e-01,1.893958492598853682e-01,1.880743784649630546e-01,1.870425515309520337e-01,1.862025414695520353e-01,1.856446316393421114e-01,1.853663039021512804e-01,1.849033513265057327e-01,1.844415549754964134e-01,1.839809119614508326e-01,1.837969770447173967e-01,1.835214194039085089e-01,1.831546517554806242e-01,1.829715428923881226e-01,1.826972227838352947e-01,1.825145712353571925e-01,1.819677114951779584e-01,1.813317790397194484e-01,1.808789026949597645e-01,1.803369438307323436e-01,1.793475665569085054e-01,1.789891403554819682e-01,1.788101959624116000e-01,1.781852982481684500e-01,1.778291948405380241e-01,1.776514101029962323e-01,1.772963736710908289e-01,1.767651489684041177e-01,1.765884280107229976e-01,1.763236777879543804e-01,1.757074698439745064e-01,1.753563183776486178e-01,1.749183657533598946e-01,1.746561193716394123e-01,1.743942661628394841e-01,1.740457391347268457e-01,1.738717369070269247e-01,1.736110596837351083e-01,1.732640978941624998e-01,1.730043316737366887e-01,1.723135241670897821e-01,1.717972293396818895e-01,1.713681655447132357e-01,1.709401733371087029e-01,1.706838912608655556e-01,1.703427794188494548e-01,1.697474732455983293e-01,1.693235287190361649e-01,1.689851355622400408e-01,1.687317845766252156e-01,1.683945740207935249e-01,1.679740083617360380e-01,1.678060763468764149e-01,1.676383122220486410e-01,1.673869804614949441e-01,1.672196353277785874e-01,1.670524574973596410e-01,1.668854468029766780e-01,1.667186030775354433e-01,1.665519261541086871e-01,1.663854158659361371e-01,1.662190720464241656e-01,1.660528945291457892e-01,1.658868831478402806e-01,1.656381772175450628e-01,1.654725804498718422e-01,1.653071492375670914e-01,1.651418834151168469e-01,1.649767828171725959e-01,1.646470766342344738e-01,1.643180293692677318e-01,1.641537524194058295e-01,1.639076448855718293e-01,1.636619063284887043e-01,1.634165361949679873e-01,1.631715339326506309e-01,1.629268989900056752e-01,1.625199888561704442e-01,1.623575094973115085e-01,1.621951925771915881e-01,1.619520214144458681e-01,1.617092148260962647e-01,1.613860388794218781e-01,1.609829770456384646e-01,1.608220343143370867e-01,1.606612524855313417e-01,1.605006313983589339e-01,1.603401708921184388e-01,1.600997808708659320e-01,1.599397211149403142e-01,1.596999314680662974e-01,1.595402714615811179e-01,1.592214301493050099e-01,1.586649903600452216e-01,1.583478982974881322e-01,1.581895899861652244e-01,1.580314399435765738e-01,1.576367562248276177e-01,1.574791588777918472e-01,1.570858544816948754e-01,1.569288078986768309e-01,1.564586095658355436e-01,1.561459269563987284e-01,1.559898200659240730e-01,1.556780743325371918e-01,1.555224351777232394e-01,1.553669516231543368e-01,1.552116235132690869e-01,1.550564506926617181e-01,1.549014330060817513e-01,1.547465702984339442e-01,1.545918624147780973e-01,1.542829105004558943e-01,1.541286661606830755e-01,1.539745760266889585e-01,1.538206399443062811e-01,1.536668577595219631e-01,1.535132293184768848e-01,1.533597544674657476e-01,1.532064330529369078e-01,1.530532649214922380e-01,1.529002499198869880e-01,1.527473878950295905e-01,1.525946786939815503e-01,1.522135732932477503e-01,1.519853670744611418e-01,1.517575029938766085e-01,1.516057834302585172e-01,1.514542155482741237e-01,1.513027991962797580e-01,1.510004204764440749e-01,1.508494578060727564e-01,1.506986460606311307e-01,1.505479850892320337e-01,1.503974747411390700e-01,1.502471148657666400e-01,1.500969053126796071e-01,1.497969365723731960e-01,1.495723534964924495e-01,1.493481071268162874e-01,1.491987963567162623e-01,1.490496348600586496e-01,1.489006224876072981e-01,1.487517590902753539e-01,1.484544786253668702e-01,1.483060612603611939e-01,1.480096715227885995e-01,1.478616988536836929e-01,1.472712860557757464e-01,1.468300240968910542e-01,1.466832307803002111e-01,1.460975236136534128e-01,1.458055476396719063e-01,1.455869486541474522e-01,1.452959930644777686e-01,1.450056189496995163e-01,1.447882192573634874e-01,1.446434672351609441e-01,1.444266104988282118e-01,1.441379738455420556e-01,1.438499140327517967e-01,1.435624299076414256e-01,1.432038825595389475e-01,1.425607524204505205e-01,1.421336044097425422e-01,1.418495503302718008e-01,1.417077362423291298e-01,1.413538209939735613e-01,1.407189995007871453e-01,1.402272211619439435e-01,1.396672928868670782e-01,1.393184736483417119e-01,1.389705255863004363e-01,1.388315898033455342e-01,1.386234465249789327e-01,1.384156153054484362e-01,1.382080956768998170e-01,1.380699221332468418e-01,1.379318867285941608e-01,1.377939893248372738e-01,1.376562297840097648e-01,1.375186079682832185e-01,1.373811237399669427e-01,1.372437769615079128e-01,1.371065674954906610e-01,1.369694952046370540e-01,1.368325599518062097e-01,1.366957615999944142e-01,1.365591000123348442e-01,1.362861865826892060e-01,1.361499344676531664e-01,1.360138185706691316e-01,1.358778387555531209e-01,1.357419948862572945e-01,1.356062868268697597e-01,1.354707144416146258e-01,1.353352775948516440e-01,1.350648099749191811e-01,1.346601217004964601e-01,1.345254952438263985e-01,1.343910033799564085e-01,1.342566459743273211e-01,1.341224228925144979e-01,1.338543791633110269e-01,1.337205582477425103e-01,1.335868711196343539e-01,1.334533176452324943e-01,1.333198976909167055e-01,1.331866111232002381e-01,1.330534578087298470e-01,1.329204376142855692e-01,1.327875504067806967e-01,1.326547960532615533e-01,1.325221744209073294e-01,1.323896853770300530e-01,1.319270159451433888e-01,1.315317292939239269e-01,1.312688630671723922e-01,1.311376270213210071e-01,1.310065221787064527e-01,1.308755484081583209e-01,1.307447055786372936e-01,1.306139935592350587e-01,1.304834122191742274e-01,1.303529614278081117e-01,1.301575297340933912e-01,1.300274047437417480e-01,1.298974098458492155e-01,1.297026611379006877e-01,1.295729909024281035e-01,1.294434503047734164e-01,1.293140392153312446e-01,1.291847575046257135e-01,1.289265817021684468e-01,1.287332885084356837e-01,1.286045874032493708e-01,1.284760149669929852e-01,1.283475710710297590e-01,1.282192555868515160e-01,1.280910683860785881e-01,1.279630093404596214e-01,1.278350783218715203e-01,1.277072752023192259e-01,1.275795998539357434e-01,1.274520521489817815e-01,1.273246319598458354e-01,1.271973391590439928e-01,1.270701736192197395e-01,1.269431352131439594e-01,1.268162238137146569e-01,1.266894392939569014e-01,1.265627815270227718e-01,1.264362503861911347e-01,1.263098457448675604e-01,1.261835674765841298e-01,1.259943867472719525e-01,1.258684238591213922e-01,1.257425869023682530e-01,1.256168757511126333e-01,1.254912902795804752e-01,1.253658303621234815e-01,1.252404958732189766e-01,1.251152866874697400e-01,1.249902026796039511e-01,1.248652437244750363e-01,1.247404096970615023e-01,1.246157004724668810e-01,1.244911159259195488e-01,1.243666559327726157e-01,1.242423203685038419e-01,1.240560500541610933e-01,1.239320250181194655e-01,1.230673146654005234e-01,1.223921340745906805e-01,1.219034214270211941e-01,1.214773989119282693e-01,1.209318426388583390e-01,1.204489609452074061e-01,1.199080233978365023e-01,1.195487486830731222e-01,1.192501755338385983e-01,1.191309551708486514e-01,1.190118539984166141e-01,1.188928718973817078e-01,1.187740087487023088e-01,1.186552644334558093e-01,1.185366388328384785e-01,1.184181318281653655e-01,1.182997433008701749e-01,1.181814731325051410e-01,1.180633212047409314e-01,1.179452873993665080e-01,1.178273715982890019e-01,1.177095736835336304e-01,1.175918935372435303e-01,1.174743310416796749e-01,1.173568860792207624e-01,1.172395585323630779e-01,1.171223482837203539e-01,1.170052552160237153e-01,1.168882792121214986e-01,1.167714201549791969e-01,1.166546779276792789e-01,1.165380524134210921e-01,1.164215434955207934e-01,1.163051510574111547e-01,1.161888749826415212e-01,1.160727151548776315e-01,1.159566714579015473e-01,1.158407437756115294e-01,1.157249319920218705e-01,1.156092359912628542e-01,1.154936556575806017e-01,1.153781908753369473e-01,1.152628415290093411e-01,1.151476075031907242e-01,1.150324886825894316e-01,1.149174849520290254e-01,1.148025961964482533e-01,1.146878223009008685e-01,1.145731631505555459e-01,1.144586186306957853e-01,1.143441886267197588e-01,1.142298730241401994e-01,1.139445837735107853e-01,1.137168654658742700e-01,1.134896022533894294e-01,1.133761410235366168e-01,1.132627932265483500e-01,1.131495587490201210e-01,1.130364374776608033e-01,1.129234292992925270e-01,1.128105341008505680e-01,1.126977517693832503e-01,1.125850821920518219e-01,1.124725252561303290e-01,1.123600808490055197e-01,1.122477488581767324e-01,1.121355291712557850e-01,1.120234216759668361e-01,1.119114262601463017e-01,1.117995428117427303e-01,1.116877712188167060e-01,1.115761113695407092e-01,1.114645631521990199e-01,1.112974498919600264e-01,1.110750218827091934e-01,1.109639746295819629e-01,1.106868419642743073e-01,1.105761827940205250e-01,1.104656342552722131e-01,1.102448686299871555e-01,1.100795839969130469e-01,1.098595898932623466e-01,1.095852154302137949e-01,1.094756576110874485e-01,1.093662093223907728e-01,1.092568704546207220e-01,1.090930670779345496e-01,1.089840012841233885e-01,1.088750445288396013e-01,1.087661967030719018e-01,1.085488274045845331e-01,1.084403057143868143e-01,1.082777265724894911e-01,1.081694759153486590e-01,1.080073028150614067e-01,1.078993225140720685e-01,1.077914501663886360e-01,1.076836856640848022e-01,1.075760288993421465e-01,1.074684797644500367e-01,1.073610381518055323e-01,1.072537039539132736e-01,1.071464770633853564e-01,1.069323447754076534e-01,1.066652811106990756e-01,1.065586424959086564e-01,1.064521104930733902e-01,1.063456849956079531e-01,1.061862462140850949e-01,1.060800865144325700e-01,1.058151513657958342e-01,1.057093626682178850e-01,1.054981024540773832e-01,1.052872644435804694e-01,1.051294124992025458e-01,1.049193113157647905e-01,1.047620110251597375e-01,1.046049465670350342e-01,1.043436955822604068e-01,1.042393779726020625e-01,1.041351646544739634e-01,1.040310555236106660e-01,1.038750869506130242e-01,1.037712378324341655e-01,1.033052001145475379e-01,1.026870706119626386e-01,1.020726397042359263e-01,1.018177131590157214e-01,1.015634232931607733e-01,1.014111543180930830e-01,1.012084840754891579e-01,1.010062188694663965e-01,1.009052379021516538e-01,1.008043578905589988e-01,1.006532269443910499e-01,1.005525988807534077e-01,1.004520714200223819e-01,1.003516444616202319e-01,1.002513179050697339e-01,1.001510916499941534e-01,1.000009401133190312e-01,9.990096417344075663e-02,9.980108818450837693e-02,9.970131204659592183e-02,9.955183484204740973e-02,9.940258174121650858e-02,9.925355240811567503e-02,9.915432366909567030e-02,9.905519413400749873e-02,9.890668562182020063e-02,9.870902056115783696e-02,9.861033621785184056e-02,9.851175053421805383e-02,9.841326341162147384e-02,9.831487475152571320e-02,9.821658445549288907e-02,9.811839242518352600e-02,9.802029856235645877e-02,9.787334161748431627e-02,9.777549274420224701e-02,9.767774169533123552e-02,9.758008837307134697e-02,9.748253267972037395e-02,9.738507451767383638e-02,9.728771378942480119e-02,9.719045039756382676e-02,9.709328424477887964e-02,9.699621523385518196e-02,9.689924326767514196e-02,9.680236824921829852e-02,9.670559008156115466e-02,9.660890866787713582e-02,9.651232391143643730e-02,9.641583571560599641e-02,9.631944398384932604e-02,9.622314861972648681e-02,9.612694952689393446e-02,9.603084660910443660e-02,9.593483977020700326e-02,9.583892891414674819e-02,9.574311394496484717e-02,9.564739476679838537e-02,9.555177128388028795e-02,9.545624340053923684e-02,9.536081102119955966e-02,9.526547405038113259e-02,9.493254461836549141e-02,9.417592560326473738e-02,9.351883234723079585e-02,9.337862422614437441e-02,9.300576272636743025e-02,9.272709397737134707e-02,9.263439006516747953e-02,9.249550794428298972e-02,9.240303556021570164e-02,9.226450029760167870e-02,9.217225886342916841e-02,9.208010964763045647e-02,9.198805255801024983e-02,9.189608750246539004e-02,9.180421438898481168e-02,9.171243312564943129e-02,9.162074362063207800e-02,9.152914578219735475e-02,9.143763951870161055e-02,9.134622473859280167e-02,9.125490135041040840e-02,9.116366926278535177e-02,9.107252838443989640e-02,9.098147862418756726e-02,9.089051989093303863e-02,9.079965209367209245e-02,9.070887514149145181e-02,9.061818894356875320e-02,9.052759340917242159e-02,9.043708844766161492e-02,9.034667396848607146e-02
